FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot,Process
FR6014,5.0,191.79,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,191.79,NQ-500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,191.79,NQ-500E500B032A,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,191.79,NQ-500E500B032K,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,191.79,NQ-500E500B032U,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,191.79,NQ-500E500X032A,5X5,SFS,,440.0,40.0,
FR6014,5.0,191.79,NQ-500S5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,191.79,NQ-500S5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,191.79,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,191.79,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,191.79,NQC500E500B032U,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,191.79,NQC500S5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6014,5.0,191.79,TQC500E500B032E,5X5,QFN,CU,440.0,40.0,
FR6016,5.0,236.31,ND-300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6016,5.0,236.31,ND-300E3001008K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6016,5.0,236.31,ND-300E300C008A,3X3,QFN,CU,1170.0,30.0,
FR6016,5.0,236.31,ND-300E300X008K,3X3,SFS,,1170.0,30.0,
FR6016,5.0,236.31,NDC300E3001008A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6016,5.0,236.31,NDC300E3001008U,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6022,5.0,186.43,MQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,186.43,MQC400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,186.43,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,186.43,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,186.43,NQC400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6022,5.0,186.43,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6026,5.0,184.42,TQ-400E5001028A,5X4,SLP,Cu,550.0,40.0,Full Cut
FR6026,5.0,184.42,TQ-400E5001028K,5X4,SLP,Cu,550.0,40.0,Full Cut
FR6026,5.0,184.42,TQ-400E500B028K,4X5,QFN,CU,550.0,40.0,
FR6053,5.0,188.42,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,188.42,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,188.42,NQ-400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,188.42,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,188.42,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,188.42,NQC400E400B024A,4X4,QFN,CU,700.0,40.0,
FR6053,5.0,188.42,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,188.42,TQC400E4001024E,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6053,5.0,188.42,TQC400E400B024E,4X4,QFN,CU,700.0,40.0,
FR6055,5.0,211.09,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6055,5.0,211.09,NQC400E4001024K,4X4,SLP,Cu,700.0,40.0,Full Cut
FR6059,5.0,166.8,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut
FR6059,5.0,166.8,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,166.8,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,166.8,NQC700E700B048A,7X7,QFN,CU,240.0,40.0,
FR6059,5.0,166.8,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,166.8,TQ-700E7001048E,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,166.8,TQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR6059,5.0,166.8,TQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,166.8,TQC700E7001048E,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6059,5.0,166.8,TQC700E700B048E,7X7,QFN,CU,374.0,40.0,
FR6084,5.0,379.5,TD-170E2501002E,2.5X1.7,SLP,Cu,2325.0,20.0,Full Cut
FR6084,5.0,379.5,TD-170E2501002K,2.5X1.7,SLP,Cu,2325.0,20.0,Full Cut
FR6096,5.0,201.57,TQ-300E4001020A,4X3,SLP,Cu,910.0,40.0,Full Cut
FR6096,5.0,201.57,TQ-300E4001020K,3X4,SLP,Cu,910.0,40.0,Full Cut
FR6096,5.0,201.57,TQC300E4001020K,3X4,SLP,Cu,910.0,40.0,Full Cut
FR6101,5.0,164.86,ND-500E6001008U,6X5,SLP,Cu,385.0,40.0,Full Cut
FR6103,5.0,219.24,TQ-300E4001018C,4X3,SLP,Cu,910.0,40.0,Full Cut
FR6103,5.0,219.24,TQ-300E4001018N,3X4,SLP,Cu,910.0,40.0,Full Cut
FR6104,5.0,306.4,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0,Full Cut
FR6104,5.0,306.4,TD-200E2201006A,2.2X2,SLP,Cu,2210.0,20.0,Full Cut
FR6104,5.0,306.4,TD-200M2201006A,2.2X2,SLP,Cu,2210.0,20.0,Full Cut
FR6104,5.0,306.4,TD-200M2201006K,2.2X2,SLP,Cu,2210.0,20.0,Full Cut
FR6116,5.0,243.0,TD-300M2001010A,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR6116,5.0,243.0,TD-300M2001010K,2X3,SLP,Cu,1710.0,40.0,Full Cut
FR6122,5.0,128.94,TQ-300E4001020A,4X3,SLP,Cu,910.0,40.0,Full Cut
FR6122,5.0,128.94,TQ-300E4001020K,3X4,SLP,Cu,910.0,40.0,Full Cut
FR6131,5.0,153.53,NQ-A00EA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,153.53,TQ-A00EA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,153.53,TQ-A00MA001072A,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,153.53,TQ-A00MA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,153.53,TQCA00EA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6131,5.0,153.53,TQCA00MA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FR6133,5.0,166.56,TQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,166.56,TQ-700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,166.56,TQ-700M7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,166.56,TQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,166.56,TQC700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6133,5.0,166.56,TQC700M7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6134,5.0,355.92,TQ-400E400B026C,4X4,QFN,CU,700.0,40.0,
FR6134,5.0,355.92,TQ-400E400B026N,4X4,QFN,CU,700.0,40.0,
FR6140,5.0,252.06,NDC300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6140,5.0,252.06,NDC300E3001010U,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6140,5.0,252.06,TDC300E3001010E,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6140,5.0,252.06,TDC300E300B010E,3X3,QFN,CU,1170.0,30.0,
FR6146,5.0,479.33,TQ-200E2001012N,2X2,SLP,Cu,2470.0,40.0,Full Cut
FR6164,5.0,148.61,NQ-900E9001064A,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,148.61,NQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,148.61,TQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,148.61,TQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,148.61,TQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6164,5.0,148.61,TQC900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR6170,5.0,209.93,TQ-425E4251022C,4.25X4.25,SLP,Cu,540.0,30.0,Full Cut
FR6170,5.0,209.93,TQ-425E4251022W,4.25X4.25,SLP,Cu,540.0,30.0,Full Cut
FR6195,5.0,284.97,TQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6195,5.0,284.97,TQC500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR7003,3.0,842.5,TD-200D2001006A,2X2,SLP,Cu,2250.0,20.0,Step Cut
FR7003,3.0,842.5,TD-200D200C006A,2X2,QFN,Cu,2250.0,16.0,
FR7003,3.0,842.5,TD-200D200C006K,2X2,QFN,Cu,2250.0,16.0,
FR7003,3.0,842.5,TD-200D200X006A,2X2,SFS,,2250.0,20.0,
FR7003,3.0,842.5,TD-200D200X006K,2X2,SFS,,2250.0,20.0,
FR7003,3.0,842.5,TD-200E200C006K,2X2,QFN,Cu,2470.0,20.0,
FR7003,3.0,842.5,TD-200E200X006A,2X2,SFS,,2470.0,20.0,
FR7003,3.0,842.5,TD-200E200X006K,2X2,SFS,,2470.0,20.0,
FR8038,1.0,220.74,NQC900E900A080B,9X9,QFN,PPF,120.0,40.0,
FRA001,5.0,275.67,NQC400E400A032K,4X4,QFN,CU,700.0,40.0,
FRA038,5.0,273.83,TD-500M300B016K,3X5,QFN,CU,715.0,40.0,
FRA058,5.0,169.23,TQ-600E600B040K,6X6,QFN,CU,315.0,40.0,
FRA058,5.0,169.23,TQ-600M600B040K,6X6,QFN,CU,315.0,40.0,
FRA059,5.0,190.89,NQ-400E4001022K,4X4,SLP,Cu,700.0,40.0,Full Cut
FRA059,5.0,190.89,NQC400E4001022K,4X4,SLP,Cu,700.0,40.0,Full Cut
FRA065,5.0,185.94,TDC330E330C008U,3.3X3.3,QFN,CU,880.0,40.0,
FRA066,5.0,206.52,NQ-400E5001022C,5X4,SLP,Cu,550.0,40.0,Full Cut
FRA066,5.0,206.52,NQ-400E5001022N,5X4,SLP,Cu,550.0,40.0,Full Cut
FRA066,5.0,206.52,NQ-400E500B022C,5X4,QFN,CU,550.0,40.0,
FRA066,5.0,206.52,NQ-400E500B022N,5X4,QFN,CU,550.0,40.0,
FRA067,5.0,156.29,TQ-500E900A058K,5X9,QFN,CU,240.0,40.0,
FRA068,5.0,238.33,TD-500D300B016K,3X5,QFN,CU,715.0,40.0,
FRA068,5.0,238.33,TD-500E300B016K,3X5,QFN,CU,715.0,40.0,
FRA068,5.0,238.33,TD-500M300B016K,3X5,QFN,CU,715.0,40.0,
FRA068,5.0,238.33,TDC500E300B016K,3X5,QFN,CU,715.0,40.0,
FRA077,5.0,206.14,TQ-500E700B038K,5X7,QFN,CU,320.0,40.0,
FRA109,5.0,189.13,TQ-350E3751017W,3.5X3.75,SLP,Cu,770.0,40.0,Full Cut
FRA109,5.0,189.13,TQ-350E375Z017W,3.5X3.75,QFN,CU,770.0,40.0,
FRA111,5.0,236.07,NDG300E220Z004K,3X2.2,QFN,CU,1530.0,12.0,
FRA123,5.0,260.42,TD-300E2001010K,2X3,SLP,Cu,1710.0,30.0,Full Cut
FRA131,5.0,136.45,TQCA00MA001088U,10X10,SLP,Cu,120.0,40.0,Full Cut
FRA132,5.0,187.91,TQCA00MA001072U,10X10,SLP,Cu,120.0,40.0,Full Cut
FRA149,5.0,300.83,TQ-200E200M010N,2X2,QFN,CU,2470.0,40.0,
FRA150,5.0,198.56,MQD350E4501016N,4.5X3.5,SLP,Cu,660.0,30.0,Full Cut
FRA150,5.0,198.56,NQ-350E4501016N,4.5X3.5,SLP,Cu,660.0,30.0,Full Cut
FRA159,5.0,215.68,NQ-400E3501014N,3.5X4,SLP,Cu,770.0,40.0,Full Cut
FRA162,5.0,328.81,NQ-200E2001009C,2X2,SLP,Cu,2470.0,40.0,Full Cut
FRA162,5.0,328.81,NQ-200E2001009N,2X2,SLP,Cu,2470.0,40.0,Full Cut
FRA163,5.0,177.18,NQ-550E5001032N,5X5.5,SLP,Cu,385.0,40.0,Full Cut
FRA164,5.0,285.02,NQ-300E2001009N,3X2,SLP,Cu,1690.0,40.0,Full Cut
FRV001,5.0,233.91,TQ-500E600U039W,5X6,QFN,CU,360.0,40.0,
FRV001,5.0,233.91,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,
FRV001,5.0,233.91,TQC500M600U039W,5X6,QFN,CU,360.0,40.0,
FRV003,5.0,158.8,TQC500E600M039U,5X6,QFN,CU,360.0,40.0,
FRV003,5.0,158.8,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,
FU0003,3.0,344.1,UQ-140E180A010D,1.8X1.4,QFN,PPF,3600.0,12.0,
FU0003,3.0,344.1,UQ-140E180A010P,1.8X1.4,QFN,PPF,3600.0,12.0,
FU0029,3.0,223.32,UQ-500E500B032D,5X5,QFN,PPF,440.0,40.0,
FU0029,3.0,223.32,UQ-500E500B032P,5X5,QFN,PPF,440.0,40.0,
FU0054,5.0,164.88,UQ-500E500A040A,5X5,QFN,CU,440.0,30.0,
FU0054,5.0,164.88,UQ-500E500A040K,5X5,QFN,CU,440.0,30.0,
FU0151,5.0,250.17,UQ-400E400A032A,4X4,QFN,CU,700.0,30.0,
FU0151,5.0,250.17,UQC400E400A032A,4X4,QFN,CU,700.0,40.0,
FU0151,5.0,250.17,UQC400E400A032K,4X4,QFN,CU,700.0,40.0,
FU0174,3.0,745.37,UD-200E300B008A,3X2,QFN,Cu,1690.0,18.0,
FU0174,3.0,745.37,UD-200E300X008A,3X2,SFS,,1690.0,20.0,
FU0174,3.0,745.37,UD-200E300X008K,3X2,SFS,,1690.0,20.0,
FU0174,3.0,745.37,UDC200E300X008K,3X2,SFS,,1690.0,20.0,
FU0207,3.0,202.08,UQ-400E400B024P,4X4,QFN,PPF,700.0,30.0,
FU0207,3.0,202.08,UQC400E400B024P,4X4,QFN,PPF,700.0,30.0,
FU0219,3.0,265.26,UD-200E200C006P,2X2,QFN,PPF,2470.0,18.0,
FU0227,3.0,234.23,XQ-405E450A038P,4.5X4.05,QFN,PPF,600.0,20.0,
FU0227,3.0,234.23,XQC405E450A038P,4.5X4.05,QFN,PPF,600.0,40.0,
FU0242,3.0,222.02,IQC500E500A040P,5X5,QFN,PPF,440.0,20.0,
FU0242,3.0,222.02,UQC500E500A040D,5X5,QFN,PPF,440.0,30.0,
FU0242,3.0,222.02,UQC500E500A040J,5X5,QFN,PPF,440.0,30.0,
FU0242,3.0,222.02,UQC500E500A040P,5X5,QFN,PPF,440.0,30.0,
FU0245,3.0,283.55,XD-200E250B008D,2X2.5,QFN,PPF,1950.0,20.0,
FU0245,3.0,283.55,XD-200E250B008P,2X2.5,QFN,PPF,1950.0,20.0,
FU0256,5.0,522.31,XD-150E110B006C,1.5X1.1,QFN,CU,5270.0,40.0,
FU0256,5.0,522.31,XD-150E110B006N,1.5X1.1,QFN,CU,5270.0,40.0,
FU0256,5.0,522.31,XD-150E120B006C,1.5X1.2,QFN,CU,4920.0,30.0,
FU0264,3.0,520.21,IQ-250S300Z012D,2.5X3,QFN,PPF,1350.0,30.0,
FU0264,3.0,520.21,IQ-250S300Z012P,2.5X3,QFN,PPF,1350.0,20.0,
FU0267,5.0,474.38,XD-150E120B006C,1.5X1.2,QFN,CU,4920.0,30.0,
FU0267,5.0,474.38,XD-150E120B006N,1.5X1.2,QFN,CU,4930.0,40.0,
