FRAME_STOCK,SPEED,TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot
FR1234,3.0,283.95,NQ-400E450B026F,4.5X4,QFN,PPF,600.0,30.0
FR1234,3.0,283.95,NQ-400E450B026M,4.5X4,QFN,PPF,600.0,30.0
FR1239,3.0,292.03,TQ-300E4001018C,4X3,SLP,Cu,910.0,40.0
FR1239,3.0,292.03,TQ-300E4001018N,3X4,SLP,Cu,910.0,40.0
FR1239,3.0,292.03,TQ-300E400B018C,4X3,QFN,Cu,910.0,20.0
FR1239,5.0,233.48,TQ-300E4001018C,4X3,SLP,Cu,910.0,40.0
FR1239,5.0,233.48,TQ-300E4001018N,3X4,SLP,Cu,910.0,40.0
FR1239,5.0,233.48,TQ-300E400B018C,4X3,QFN,Cu,910.0,20.0
FR1252,2.0,280.18,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0
FR1252,2.0,280.18,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0
FR1252,2.0,280.18,TD-200E200B008A,2X2,QFN,Cu,2470.0,16.0
FR1252,2.0,280.18,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0
FR1252,2.0,280.18,TDC200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR1252,2.0,280.18,TDC200E200B008U,2X2,QFN,Cu,2470.0,20.0
FR1252,3.0,235.0,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0
FR1252,3.0,235.0,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0
FR1252,3.0,235.0,TD-200E200B008A,2X2,QFN,Cu,2470.0,16.0
FR1252,3.0,235.0,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0
FR1252,3.0,235.0,TDC200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR1252,3.0,235.0,TDC200E200B008U,2X2,QFN,Cu,2470.0,20.0
FR1252,5.0,310.9,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0
FR1252,5.0,310.9,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0
FR1252,5.0,310.9,TD-200E200B008A,2X2,QFN,Cu,2470.0,16.0
FR1252,5.0,310.9,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0
FR1252,5.0,310.9,TDC200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR1252,5.0,310.9,TDC200E200B008U,2X2,QFN,Cu,2470.0,20.0
FR1253,3.0,214.0,NQ-500E500B028P,5X5,QFN,PPF,440.0,40.0
FR1253,3.0,214.0,TQ-500E500B028D,5X5,QFN,PPF,440.0,40.0
FR1253,3.0,214.0,TQ-500E500B028P,5X5,QFN,PPF,440.0,40.0
FR1255,5.0,220.34,ND-400E400D010A,4X4,QFN,Cu,700.0,40.0
FR1255,5.0,220.34,ND-400E400D010K,4X4,QFN,Cu,700.0,40.0
FR1258,3.0,206.58,ND-450D3001014A,3X4.5,SLP,Cu,780.0,40.0
FR1258,3.0,206.58,ND-450D3001014K,3X4.5,SLP,Cu,780.0,40.0
FR1258,3.0,206.58,ND-450E3001014A,3X4.5,SLP,Cu,780.0,40.0
FR1258,3.0,206.58,ND-450E3001014K,3X4.5,SLP,Cu,780.0,40.0
FR1258,5.0,239.58,ND-450D3001014A,3X4.5,SLP,Cu,780.0,40.0
FR1258,5.0,239.58,ND-450D3001014K,3X4.5,SLP,Cu,780.0,40.0
FR1258,5.0,239.58,ND-450E3001014A,3X4.5,SLP,Cu,780.0,40.0
FR1258,5.0,239.58,ND-450E3001014K,3X4.5,SLP,Cu,780.0,40.0
FR1263,3.0,189.79,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR1263,3.0,189.79,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1263,3.0,189.79,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1263,3.0,189.79,NQC700E7001048U,7X7,SLP,Cu,240.0,40.0
FR1263,3.0,189.79,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1263,5.0,163.16,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR1263,5.0,163.16,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1263,5.0,163.16,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1263,5.0,163.16,NQC700E7001048U,7X7,SLP,Cu,240.0,40.0
FR1263,5.0,163.16,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1264,5.0,171.67,TQ-500E800A052A,8X5,QFN,Cu,280.0,40.0
FR1264,5.0,171.67,TQ-500M800A052A,8X5,QFN,Cu,280.0,40.0
FR1264,5.0,171.67,TQ-500M800A052K,8X5,QFN,Cu,280.0,40.0
FR1266,5.0,138.67,TD-500E400B016A,4X5,QFN,Cu,550.0,40.0
FR1266,5.0,138.67,TD-500E400B016K,4X5,QFN,Cu,550.0,40.0
FR1266,5.0,138.67,TD-500S400B016A,4X5,QFN,Cu,550.0,40.0
FR1266,5.0,138.67,TDC500E400B016K,5X4,QFN,Cu,550.0,40.0
FR1278,3.0,246.82,TQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1278,3.0,246.82,TQ-400E4001020K,4X4,SLP,Cu,700.0,40.0
FR1278,5.0,210.35,TQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1278,5.0,210.35,TQ-400E4001020K,4X4,SLP,Cu,700.0,40.0
FR1285,0.0,665.55,MQC400S400X024A,4X4,SFS,,700.0,40.0
FR1285,0.0,665.55,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR1285,0.0,665.55,NQ-400E400X024A,4X4,SFS,,700.0,40.0
FR1285,0.0,665.55,NQ-400E400X024U,4X4,SFS,,700.0,40.0
FR1285,0.0,665.55,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1285,0.0,665.55,NQC400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1285,0.0,665.55,NQC400E400X024A,4X4,SFS,,700.0,40.0
FR1285,0.0,665.55,NQC400E400X024U,4X4,SFS,,700.0,40.0
FR1285,0.0,665.55,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1285,0.0,665.55,TQ-400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1285,3.0,580.58,MQC400S400X024A,4X4,SFS,,700.0,40.0
FR1285,3.0,580.58,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR1285,3.0,580.58,NQ-400E400X024A,4X4,SFS,,700.0,40.0
FR1285,3.0,580.58,NQ-400E400X024U,4X4,SFS,,700.0,40.0
FR1285,3.0,580.58,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1285,3.0,580.58,NQC400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1285,3.0,580.58,NQC400E400X024A,4X4,SFS,,700.0,40.0
FR1285,3.0,580.58,NQC400E400X024U,4X4,SFS,,700.0,40.0
FR1285,3.0,580.58,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1285,3.0,580.58,TQ-400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1285,5.0,238.5,MQC400S400X024A,4X4,SFS,,700.0,40.0
FR1285,5.0,238.5,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR1285,5.0,238.5,NQ-400E400X024A,4X4,SFS,,700.0,40.0
FR1285,5.0,238.5,NQ-400E400X024U,4X4,SFS,,700.0,40.0
FR1285,5.0,238.5,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1285,5.0,238.5,NQC400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1285,5.0,238.5,NQC400E400X024A,4X4,SFS,,700.0,40.0
FR1285,5.0,238.5,NQC400E400X024U,4X4,SFS,,700.0,40.0
FR1285,5.0,238.5,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1285,5.0,238.5,TQ-400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1294,5.0,156.67,TQ-700E7001044A,7X7,SLP,Cu,240.0,40.0
FR1294,5.0,156.67,TQ-700E7001044E,7X7,SLP,Cu,240.0,40.0
FR1297,3.0,197.92,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1297,3.0,197.92,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1297,3.0,197.92,NDC300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1297,3.0,197.92,NDC300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1297,5.0,119.18,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1297,5.0,119.18,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1297,5.0,119.18,NDC300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1297,5.0,119.18,NDC300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1304,3.0,185.17,MDC300E3001008K,3X3,SLP,Cu,1170.0,30.0
FR1304,3.0,185.17,ND-300E3001008A,3X3,SLP,Cu,1170.0,30.0
FR1304,3.0,185.17,ND-300E3001008K,3X3,SLP,Cu,1170.0,30.0
FR1304,3.0,185.17,NDC300E3001008A,3X3,SLP,Cu,1170.0,30.0
FR1304,5.0,251.43,MDC300E3001008K,3X3,SLP,Cu,1170.0,30.0
FR1304,5.0,251.43,ND-300E3001008A,3X3,SLP,Cu,1170.0,30.0
FR1304,5.0,251.43,ND-300E3001008K,3X3,SLP,Cu,1170.0,30.0
FR1304,5.0,251.43,NDC300E3001008A,3X3,SLP,Cu,1170.0,30.0
FR1321,3.0,273.26,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1321,3.0,273.26,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR1321,5.0,215.69,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1321,5.0,215.69,NQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR1324,3.0,263.9,TQ-400E4001016A,4X4,SLP,Cu,700.0,40.0
FR1324,3.0,263.9,TQ-400E4001016K,4X4,SLP,Cu,700.0,40.0
FR1324,3.0,263.9,TQ-400E400C016A,4X4,QFN,Cu,700.0,40.0
FR1324,3.0,263.9,TQ-400E400C016K,4X4,QFN,Cu,700.0,40.0
FR1324,5.0,197.93,TQ-400E4001016A,4X4,SLP,Cu,700.0,40.0
FR1324,5.0,197.93,TQ-400E4001016K,4X4,SLP,Cu,700.0,40.0
FR1324,5.0,197.93,TQ-400E400C016A,4X4,QFN,Cu,700.0,40.0
FR1324,5.0,197.93,TQ-400E400C016K,4X4,QFN,Cu,700.0,40.0
FR1325,1.0,392.43,TQ-400E400B024P,4X4,QFN,PPF,700.0,40.0
FR1325,1.0,392.43,TQC400E400B024P,4X4,QFN,PPF,700.0,40.0
FR1327,3.0,187.15,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR1327,3.0,187.15,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1327,3.0,187.15,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1327,3.0,187.15,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1327,3.0,187.15,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0
FR1327,3.0,187.15,NQC700M700B048A,7X7,QFN,Cu,240.0,40.0
FR1327,3.0,187.15,NQO700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1327,5.0,159.25,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR1327,5.0,159.25,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1327,5.0,159.25,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1327,5.0,159.25,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1327,5.0,159.25,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0
FR1327,5.0,159.25,NQC700M700B048A,7X7,QFN,Cu,240.0,40.0
FR1327,5.0,159.25,NQO700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1328,5.0,163.25,NQ-400E400C016A,4X4,QFN,Cu,700.0,40.0
FR1328,5.0,163.25,NQ-400E400C016K,4X4,QFN,Cu,700.0,40.0
FR1339,3.0,223.74,NDC600M400A023P,4X6,QFN,PPF,490.0,40.0
FR1339,3.0,223.74,NDW600M400A023P,4X6,QFN,PPF,490.0,40.0
FR1341,3.0,308.9,ND-500S600G008A,6X5,QFN,Cu,385.0,40.0
FR1341,3.0,308.9,TD-500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1341,3.0,308.9,TD-500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1341,3.0,308.9,TDC500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1341,3.0,308.9,TDC500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1341,3.0,308.9,TDC500S600G008A,6X5,QFN,Cu,385.0,40.0
FR1341,5.0,163.15,ND-500S600G008A,6X5,QFN,Cu,385.0,40.0
FR1341,5.0,163.15,TD-500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1341,5.0,163.15,TD-500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1341,5.0,163.15,TDC500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1341,5.0,163.15,TDC500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1341,5.0,163.15,TDC500S600G008A,6X5,QFN,Cu,385.0,40.0
FR1376,5.0,234.45,MDF300E220Z004A,3X2.2,QFN,Cu,1530.0,40.0
FR1376,5.0,234.45,MDF300E220Z004K,3X2.2,QFN,Cu,1530.0,40.0
FR1390,2.0,390.97,ND-200E2201006A,2.2X2,SLP,Cu,2210.0,30.0
FR1390,2.0,390.97,ND-200E220C006A,2.2X2,QFN,Cu,2210.0,30.0
FR1390,3.0,216.86,ND-200E2201006A,2.2X2,SLP,Cu,2210.0,30.0
FR1390,3.0,216.86,ND-200E220C006A,2.2X2,QFN,Cu,2210.0,30.0
FR1390,5.0,320.58,ND-200E2201006A,2.2X2,SLP,Cu,2210.0,30.0
FR1390,5.0,320.58,ND-200E220C006A,2.2X2,QFN,Cu,2210.0,30.0
FR1392,3.0,272.75,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1392,3.0,272.75,TD-200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1392,5.0,282.71,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1392,5.0,282.71,TD-200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1393,3.0,164.56,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1393,3.0,164.56,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1393,5.0,233.62,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1393,5.0,233.62,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1397,5.0,182.44,TD-400E4001008A,4X4,SLP,Cu,700.0,40.0
FR1397,5.0,182.44,TDC400E4001008A,4X4,SLP,Cu,700.0,40.0
FR1401,2.0,213.96,MQC600E6001032A,6X6,SLP,Cu,315.0,20.0
FR1401,2.0,213.96,MQC600E6001032K,6X6,SLP,Cu,315.0,20.0
FR1401,2.0,213.96,MQC600E6001032U,6X6,SLP,Cu,315.0,40.0
FR1401,3.0,225.84,MQC600E6001032A,6X6,SLP,Cu,315.0,20.0
FR1401,3.0,225.84,MQC600E6001032K,6X6,SLP,Cu,315.0,20.0
FR1401,3.0,225.84,MQC600E6001032U,6X6,SLP,Cu,315.0,40.0
FR1401,5.0,234.14,MQC600E6001032A,6X6,SLP,Cu,315.0,20.0
FR1401,5.0,234.14,MQC600E6001032K,6X6,SLP,Cu,315.0,20.0
FR1401,5.0,234.14,MQC600E6001032U,6X6,SLP,Cu,315.0,40.0
FR1405,5.0,292.5,NQ-200E3001009C,3X2,SLP,Cu,1690.0,40.0
FR1405,5.0,292.5,NQ-200E3001009N,3X2,SLP,Cu,1690.0,40.0
FR1405,5.0,292.5,NQ-200E300B009C,3X2,QFN,Cu,1690.0,40.0
FR1405,5.0,292.5,NQ-200E300B009N,3X2,QFN,Cu,1690.0,40.0
FR1406,3.0,183.76,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1406,3.0,183.76,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1406,3.0,183.76,NQ-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1406,5.0,244.51,ND-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1406,5.0,244.51,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1406,5.0,244.51,NQ-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1407,2.0,269.31,MQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR1407,2.0,269.31,MQC500E5001032K,5X5,SLP,Cu,440.0,40.0
FR1407,5.0,168.87,MQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR1407,5.0,168.87,MQC500E5001032K,5X5,SLP,Cu,440.0,40.0
FR1414,3.0,231.27,TD-300D2001012A,2X3,SLP,Cu,1710.0,30.0
FR1414,3.0,231.27,TD-300E2001012A,2X3,SLP,Cu,1710.0,30.0
FR1414,3.0,231.27,TD-300E2001012K,2X3,SLP,Cu,1710.0,30.0
FR1414,3.0,231.27,TDC300E2001012A,2X3,SLP,Cu,1710.0,30.0
FR1414,3.0,231.27,TDC300E2001012K,2X3,SLP,Cu,1710.0,30.0
FR1414,5.0,233.21,TD-300D2001012A,2X3,SLP,Cu,1710.0,30.0
FR1414,5.0,233.21,TD-300E2001012A,2X3,SLP,Cu,1710.0,30.0
FR1414,5.0,233.21,TD-300E2001012K,2X3,SLP,Cu,1710.0,30.0
FR1414,5.0,233.21,TDC300E2001012A,2X3,SLP,Cu,1710.0,30.0
FR1414,5.0,233.21,TDC300E2001012K,2X3,SLP,Cu,1710.0,30.0
FR1415,2.0,422.56,ND-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,2.0,422.56,ND-300E300E006A,3X3,QFN,Cu,1170.0,30.0
FR1415,2.0,422.56,NDC200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,2.0,422.56,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,2.0,422.56,TD-200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1415,2.0,422.56,TD-200E200C006A,2X2,QFN,Cu,2470.0,20.0
FR1415,2.0,422.56,TDC200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,2.0,422.56,TDC200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1415,3.0,201.31,ND-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,3.0,201.31,ND-300E300E006A,3X3,QFN,Cu,1170.0,30.0
FR1415,3.0,201.31,NDC200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,3.0,201.31,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,3.0,201.31,TD-200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1415,3.0,201.31,TD-200E200C006A,2X2,QFN,Cu,2470.0,20.0
FR1415,3.0,201.31,TDC200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,3.0,201.31,TDC200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1415,5.0,304.62,ND-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,5.0,304.62,ND-300E300E006A,3X3,QFN,Cu,1170.0,30.0
FR1415,5.0,304.62,NDC200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,5.0,304.62,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,5.0,304.62,TD-200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1415,5.0,304.62,TD-200E200C006A,2X2,QFN,Cu,2470.0,20.0
FR1415,5.0,304.62,TDC200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1415,5.0,304.62,TDC200E2001006K,2X2,SLP,Cu,2470.0,20.0
FR1420,5.0,210.55,TQ-350D900B042A,9X3.5,QFN,Cu,330.0,40.0
FR1420,5.0,210.55,TQ-350E900B042A,9X3.5,QFN,Cu,330.0,40.0
FR1420,5.0,210.55,TQC350D900B042A,9X3.5,QFN,Cu,330.0,40.0
FR1420,5.0,210.55,TQC350D900B042K,3.5X9,QFN,Cu,330.0,40.0
FR1422,3.0,140.7,NQ-700E700B048P,7X7,QFN,PPF,240.0,40.0
FR1422,3.0,140.7,NQC700E700B048P,7X7,QFN,PPF,240.0,40.0
FR1426,1.0,443.04,TQ-500E500B024P,5X5,QFN,PPF,440.0,40.0
FR1426,1.0,443.04,TQC500E500B024P,5X5,QFN,PPF,440.0,40.0
FR1441,3.0,215.5,TD-300E2001010A,2X3,SLP,Cu,1710.0,30.0
FR1441,5.0,278.06,TD-300E2001010A,2X3,SLP,Cu,1710.0,30.0
FR1442,3.0,276.1,NQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0
FR1442,3.0,276.1,NQ-300E300B016A,3X3,QFN,Cu,1170.0,30.0
FR1443,5.0,210.57,NQ-600E6001036A,6X6,SLP,Cu,315.0,40.0
FR1443,5.0,210.57,NQC600E6001036A,6X6,SLP,Cu,315.0,40.0
FR1443,5.0,210.57,NQC600E6001036K,6X6,SLP,Cu,315.0,40.0
FR1447,3.0,162.54,NQ-700E7001056A,7X7,SLP,Cu,240.0,40.0
FR1447,3.0,162.54,NQC700E7001056A,7X7,SLP,Cu,240.0,40.0
FR1447,3.0,162.54,NQC700E7001056K,7X7,SLP,Cu,240.0,40.0
FR1447,5.0,147.76,NQ-700E7001056A,7X7,SLP,Cu,240.0,40.0
FR1447,5.0,147.76,NQC700E7001056A,7X7,SLP,Cu,240.0,40.0
FR1447,5.0,147.76,NQC700E7001056K,7X7,SLP,Cu,240.0,40.0
FR1449,3.0,195.63,TD-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1449,3.0,195.63,TD-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1449,5.0,236.51,TD-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1449,5.0,236.51,TD-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1451,5.0,207.6,TQ-250E450A030A,4.5X2.5,QFN,Cu,900.0,30.0
FR1451,5.0,207.6,TQC250E450A030A,4.5X2.5,QFN,Cu,900.0,30.0
FR1456,3.0,263.4,NQP400E3501014C,3.5X4,SLP,Cu,770.0,40.0
FR1456,3.0,263.4,NQP400E3501014N,3.5X4,SLP,Cu,770.0,40.0
FR1456,5.0,202.76,NQP400E3501014C,3.5X4,SLP,Cu,770.0,40.0
FR1456,5.0,202.76,NQP400E3501014N,3.5X4,SLP,Cu,770.0,40.0
FR1462,1.0,411.11,TQC500E500A036D,5X5,QFN,PPF,440.0,40.0
FR1462,1.0,411.11,TQC500E500A036P,5X5,QFN,PPF,440.0,40.0
FR1462,1.0,411.11,TQC500M500A036P,5X5,QFN,PPF,440.0,40.0
FR1464,3.0,232.38,NQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1464,5.0,213.64,NQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1474,5.0,286.67,TD-400M300B014A,3X4,QFN,Cu,910.0,40.0
FR1474,5.0,286.67,TD-400M300B014K,3X4,QFN,Cu,900.0,40.0
FR1492,5.0,177.95,TQ-500E500C020A,5X5,QFN,Cu,440.0,40.0
FR1492,5.0,177.95,TQ-500E500C020E,5X5,QFN,Cu,440.0,40.0
FR1492,5.0,177.95,TQ-500E500C020K,5X5,QFN,Cu,440.0,40.0
FR1492,5.0,177.95,TQC500E500C020K,5X5,QFN,Cu,440.0,40.0
FR1493,3.0,189.13,TQ-400E600Z016A,6X4,QFN,Cu,450.0,40.0
FR1493,3.0,189.13,TQ-400E600Z016K,4X6,QFN,Cu,450.0,40.0
FR1493,5.0,227.53,TQ-400E600Z016A,6X4,QFN,Cu,450.0,40.0
FR1493,5.0,227.53,TQ-400E600Z016K,4X6,QFN,Cu,450.0,40.0
FR1496,5.0,318.2,TD-500E300B018A,3X5,QFN,Cu,715.0,40.0
FR1498,1.0,337.62,TQ-600E600A044P,6X6,QFN,PPF,315.0,40.0
FR1498,1.0,337.62,TQC600E600A044D,6X6,QFN,PPF,315.0,40.0
FR1498,1.0,337.62,TQC600E600A044P,6X6,QFN,PPF,315.0,40.0
FR1500,0.0,352.07,ND-500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1500,0.0,352.07,ND-500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1500,0.0,352.07,NDC500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1500,0.0,352.07,NDC500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1500,5.0,219.41,ND-500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1500,5.0,219.41,ND-500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1500,5.0,219.41,NDC500E600G008A,6X5,QFN,Cu,385.0,40.0
FR1500,5.0,219.41,NDC500E600G008K,6X5,QFN,Cu,385.0,40.0
FR1503,3.0,239.93,NQ-500E500A040D,5X5,QFN,PPF,440.0,40.0
FR1503,3.0,239.93,NQ-500E500A040P,5X5,QFN,PPF,440.0,40.0
FR1503,3.0,239.93,NQC500E500A040B,5X5,QFN,PPF,440.0,40.0
FR1503,3.0,239.93,NQC500E500A040D,5X5,QFN,PPF,440.0,40.0
FR1503,3.0,239.93,NQC500S500A040B,5X5,QFN,PPF,440.0,30.0
FR1503,3.0,239.93,NQC500S500A040D,5X5,QFN,PPF,440.0,40.0
FR1503,3.0,239.93,NQC500S500A040P,5X5,QFN,PPF,440.0,40.0
FR1504,5.0,203.42,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1504,5.0,203.42,TQ-400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1504,5.0,203.42,TQC400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1508,3.0,587.62,ND-300E300B012A,3X3,QFN,Cu,1170.0,30.0
FR1508,3.0,587.62,NDC300E300B012A,3X3,QFN,Cu,1170.0,30.0
FR1508,3.0,587.62,NDC300M300B012A,3X3,QFN,Cu,1170.0,10.0
FR1508,3.0,587.62,NDC300S300B012A,3X3,QFN,Cu,1170.0,30.0
FR1508,3.0,587.62,NDC300S300B012K,3X3,QFN,Cu,1170.0,18.0
FR1508,3.0,587.62,NDC300S300B012U,3X3,QFN,Cu,1170.0,30.0
FR1508,5.0,258.88,ND-300E300B012A,3X3,QFN,Cu,1170.0,30.0
FR1508,5.0,258.88,NDC300E300B012A,3X3,QFN,Cu,1170.0,30.0
FR1508,5.0,258.88,NDC300M300B012A,3X3,QFN,Cu,1170.0,10.0
FR1508,5.0,258.88,NDC300S300B012A,3X3,QFN,Cu,1170.0,30.0
FR1508,5.0,258.88,NDC300S300B012K,3X3,QFN,Cu,1170.0,18.0
FR1508,5.0,258.88,NDC300S300B012U,3X3,QFN,Cu,1170.0,30.0
FR1511,5.0,297.73,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1511,5.0,297.73,NQ-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1511,5.0,297.73,TD-300E300B010K,3X3,QFN,Cu,1170.0,30.0
FR1518,3.0,410.03,TD-200E200C006A,2X2,QFN,Cu,2470.0,20.0
FR1518,3.0,410.03,TD-200E200C006K,2X2,QFN,Cu,2470.0,20.0
FR1518,5.0,285.32,TD-200E200C006A,2X2,QFN,Cu,2470.0,20.0
FR1518,5.0,285.32,TD-200E200C006K,2X2,QFN,Cu,2470.0,20.0
FR1522,5.0,209.94,TD-500E300B016A,3X5,QFN,Cu,715.0,40.0
FR1522,5.0,209.94,TD-500E300B016K,3X5,QFN,Cu,715.0,40.0
FR1528,5.0,163.43,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1528,5.0,163.43,TQ-700E700B048K,7X7,QFN,Cu,240.0,40.0
